Date, Open , High , Low , Close , Adj Close , Volume 
5/8/2001," 1,430.73 "," 1,434.68 "," 1,415.84 "," 1,427.28 "," 1,426.91 ", -   
5/9/2001," 1,428.82 "," 1,444.51 "," 1,427.99 "," 1,441.77 "," 1,441.40 ", -   
5/10/2001," 1,441.37 "," 1,443.85 "," 1,435.16 "," 1,443.85 "," 1,443.48 ", -   
5/11/2001," 1,448.01 "," 1,489.57 "," 1,445.02 "," 1,484.83 "," 1,484.45 ", -   
5/14/2001," 1,484.83 "," 1,484.83 "," 1,484.83 "," 1,484.83 "," 1,484.45 ", -   
5/15/2001," 1,476.82 "," 1,476.82 "," 1,453.09 "," 1,457.97 "," 1,457.60 ", -   
5/16/2001," 1,457.97 "," 1,467.73 "," 1,456.62 "," 1,461.79 "," 1,461.41 ", -   
5/17/2001," 1,462.10 "," 1,465.57 "," 1,451.85 "," 1,453.03 "," 1,452.66 ", -   
5/18/2001," 1,455.64 "," 1,457.18 "," 1,446.91 "," 1,448.62 "," 1,448.25 ", -   
5/21/2001," 1,448.62 "," 1,451.76 "," 1,441.26 "," 1,451.76 "," 1,451.39 ", -   
5/22/2001," 1,449.16 "," 1,451.68 "," 1,444.22 "," 1,451.20 "," 1,450.83 ", -   
5/23/2001," 1,449.13 "," 1,453.41 "," 1,440.05 "," 1,446.20 "," 1,445.83 ", -   
5/24/2001," 1,447.07 "," 1,447.07 "," 1,424.09 "," 1,434.68 "," 1,434.31 ", -   
5/25/2001," 1,437.67 "," 1,437.67 "," 1,410.23 "," 1,410.23 "," 1,409.87 ", -   
5/28/2001," 1,408.66 "," 1,408.66 "," 1,393.30 "," 1,395.12 "," 1,394.76 ", -   
5/29/2001," 1,396.01 "," 1,403.70 "," 1,382.89 "," 1,385.43 "," 1,385.07 ", -   
5/30/2001," 1,385.60 "," 1,397.75 "," 1,385.30 "," 1,396.50 "," 1,396.14 ", -   
5/31/2001," 1,397.82 "," 1,406.83 "," 1,397.60 "," 1,402.29 "," 1,401.93 ", -   
6/1/2001," 1,402.29 "," 1,424.91 "," 1,402.29 "," 1,416.09 "," 1,415.73 ", -   
6/4/2001," 1,416.35 "," 1,419.30 "," 1,404.21 "," 1,412.45 "," 1,412.09 ", -   
6/5/2001," 1,412.19 "," 1,413.29 "," 1,392.60 "," 1,392.71 "," 1,392.35 ", -   
6/6/2001," 1,393.58 "," 1,394.71 "," 1,388.28 "," 1,389.52 "," 1,389.16 ", 100.00 
6/7/2001," 1,390.12 "," 1,406.65 "," 1,389.01 "," 1,406.65 "," 1,406.29 ", -   
6/8/2001," 1,408.94 "," 1,424.41 "," 1,408.94 "," 1,410.50 "," 1,410.14 ", -   
6/11/2001," 1,411.39 "," 1,437.60 "," 1,411.39 "," 1,435.77 "," 1,435.40 ", -   
6/12/2001," 1,435.77 "," 1,435.77 "," 1,435.77 "," 1,435.77 "," 1,435.40 ", -   
6/13/2001," 1,436.40 "," 1,467.30 "," 1,436.35 "," 1,462.66 "," 1,462.28 ", -   
6/14/2001," 1,457.82 "," 1,474.11 "," 1,455.42 "," 1,474.11 "," 1,473.73 ", -   
6/15/2001," 1,471.57 "," 1,480.25 "," 1,471.57 "," 1,479.30 "," 1,478.92 ", -   
6/18/2001," 1,479.32 "," 1,479.32 "," 1,464.33 "," 1,470.92 "," 1,470.54 ", -   
6/19/2001," 1,468.90 "," 1,468.90 "," 1,444.19 "," 1,448.73 "," 1,448.36 ", -   
6/20/2001," 1,448.25 "," 1,452.00 "," 1,441.91 "," 1,449.45 "," 1,449.08 ", -   
6/21/2001," 1,449.45 "," 1,454.60 "," 1,442.21 "," 1,444.17 "," 1,443.80 ", -   
6/22/2001," 1,443.54 "," 1,445.63 "," 1,433.42 "," 1,439.77 "," 1,439.40 ", -   
6/25/2001," 1,437.23 "," 1,437.23 "," 1,416.64 "," 1,424.52 "," 1,424.15 ", -   
6/26/2001," 1,425.29 "," 1,430.37 "," 1,420.04 "," 1,423.44 "," 1,423.07 ", -   
6/27/2001," 1,421.62 "," 1,422.44 "," 1,411.44 "," 1,415.73 "," 1,415.37 ", -   
6/28/2001," 1,418.12 "," 1,419.94 "," 1,408.95 "," 1,414.79 "," 1,414.43 ", -   
6/29/2001," 1,420.48 "," 1,420.48 "," 1,407.13 "," 1,410.07 "," 1,409.71 ", -   
7/2/2001," 1,413.23 "," 1,417.94 "," 1,393.40 "," 1,395.79 "," 1,395.43 ", -   
7/3/2001," 1,395.79 "," 1,396.05 "," 1,377.23 "," 1,392.07 "," 1,391.71 ", -   
7/4/2001," 1,398.66 "," 1,399.61 "," 1,384.83 "," 1,385.99 "," 1,385.63 ", -   
7/5/2001," 1,385.69 "," 1,402.23 "," 1,385.69 "," 1,402.23 "," 1,401.87 ", -   
7/6/2001," 1,402.23 "," 1,407.66 "," 1,396.92 "," 1,396.92 "," 1,396.56 ", -   
7/9/2001," 1,396.80 "," 1,405.39 "," 1,395.38 "," 1,405.39 "," 1,405.03 ", -   
7/10/2001," 1,405.39 "," 1,406.66 "," 1,397.66 "," 1,397.66 "," 1,397.30 ", -   
7/11/2001," 1,397.87 "," 1,401.60 "," 1,388.60 "," 1,390.10 "," 1,389.74 ", -   
7/12/2001," 1,387.55 "," 1,399.42 "," 1,387.48 "," 1,399.42 "," 1,399.06 ", -   
7/13/2001," 1,396.82 "," 1,402.59 "," 1,394.06 "," 1,396.30 "," 1,395.94 ", -   
7/16/2001," 1,397.95 "," 1,406.73 "," 1,394.99 "," 1,397.61 "," 1,397.25 ", -   
7/17/2001," 1,395.81 "," 1,396.72 "," 1,384.01 "," 1,384.01 "," 1,383.65 ", -   
7/18/2001," 1,385.58 "," 1,395.42 "," 1,382.28 "," 1,393.18 "," 1,392.82 ", -   
7/19/2001," 1,393.33 "," 1,397.31 "," 1,374.41 "," 1,381.87 "," 1,381.51 ", -   
7/20/2001," 1,382.04 "," 1,386.70 "," 1,376.18 "," 1,376.36 "," 1,376.01 ", -   
7/23/2001," 1,376.96 "," 1,380.28 "," 1,374.66 "," 1,374.83 "," 1,374.48 ", -   
7/24/2001," 1,374.23 "," 1,382.56 "," 1,369.02 "," 1,369.02 "," 1,368.67 ", -   
7/25/2001," 1,370.22 "," 1,373.32 "," 1,364.55 "," 1,366.01 "," 1,365.66 ", -   
7/26/2001," 1,368.50 "," 1,369.27 "," 1,357.61 "," 1,362.58 "," 1,362.23 ", -   
7/27/2001," 1,365.82 "," 1,372.19 "," 1,362.32 "," 1,363.34 "," 1,362.99 ", -   
7/30/2001," 1,364.89 "," 1,364.89 "," 1,350.26 "," 1,350.95 "," 1,350.60 ", -   
7/31/2001," 1,351.64 "," 1,364.44 "," 1,351.64 "," 1,362.89 "," 1,362.54 ", -   
8/1/2001," 1,362.39 "," 1,362.39 "," 1,333.71 "," 1,333.71 "," 1,333.37 ", -   
8/2/2001," 1,334.91 "," 1,343.04 "," 1,329.46 "," 1,341.56 "," 1,341.22 ", -   
8/3/2001," 1,341.56 "," 1,341.56 "," 1,321.01 "," 1,328.17 "," 1,327.83 ", -   
8/6/2001," 1,327.80 "," 1,337.54 "," 1,326.48 "," 1,333.05 "," 1,332.71 ", -   
8/7/2001," 1,334.88 "," 1,335.23 "," 1,328.86 "," 1,332.03 "," 1,331.69 ", -   
8/8/2001," 1,332.40 "," 1,332.40 "," 1,302.57 "," 1,308.41 "," 1,308.07 ", -   
8/9/2001," 1,303.78 "," 1,303.78 "," 1,278.23 "," 1,278.40 "," 1,278.07 ", -   
8/10/2001," 1,276.74 "," 1,295.77 "," 1,276.62 "," 1,294.23 "," 1,293.90 ", -   
8/13/2001," 1,293.42 "," 1,312.69 "," 1,292.50 "," 1,303.65 "," 1,303.31 ", -   
8/14/2001," 1,302.47 "," 1,303.07 "," 1,297.32 "," 1,303.06 "," 1,302.73 ", -   
8/15/2001," 1,303.40 "," 1,325.34 "," 1,303.40 "," 1,325.16 "," 1,324.82 ", -   
8/16/2001," 1,326.71 "," 1,328.44 "," 1,312.33 "," 1,316.22 "," 1,315.88 ", -   
8/17/2001," 1,315.85 "," 1,315.85 "," 1,303.99 "," 1,306.17 "," 1,305.83 ", -   
8/20/2001," 1,307.69 "," 1,321.12 "," 1,307.16 "," 1,311.13 "," 1,310.79 ", -   
8/21/2001," 1,310.16 "," 1,315.30 "," 1,304.26 "," 1,306.66 "," 1,306.32 ", -   
8/22/2001," 1,305.10 "," 1,305.94 "," 1,290.71 "," 1,294.43 "," 1,294.10 ", -   
8/23/2001," 1,293.99 "," 1,293.99 "," 1,275.42 "," 1,278.14 "," 1,277.81 ", -   
8/24/2001," 1,278.31 "," 1,286.31 "," 1,271.46 "," 1,286.07 "," 1,285.74 ", -   
8/27/2001," 1,287.27 "," 1,289.01 "," 1,280.68 "," 1,287.48 "," 1,287.15 ", -   
8/28/2001," 1,287.48 "," 1,287.78 "," 1,277.59 "," 1,282.49 "," 1,282.16 ", -   
8/29/2001," 1,282.49 "," 1,284.88 "," 1,269.78 "," 1,270.57 "," 1,270.24 ", -   
8/30/2001," 1,265.20 "," 1,266.73 "," 1,258.49 "," 1,262.91 "," 1,262.59 ", -   
8/31/2001," 1,260.52 "," 1,265.87 "," 1,254.41 "," 1,265.44 "," 1,265.11 ", -   
9/3/2001," 1,265.44 "," 1,267.41 "," 1,250.95 "," 1,253.61 "," 1,253.29 ", -   
9/4/2001," 1,256.21 "," 1,256.21 "," 1,242.55 "," 1,252.58 "," 1,252.26 ", -   
9/5/2001," 1,252.60 "," 1,259.06 "," 1,247.55 "," 1,254.33 "," 1,254.01 ", -   
9/6/2001," 1,257.05 "," 1,284.06 "," 1,257.05 "," 1,283.74 "," 1,283.41 ", -   
9/7/2001," 1,283.99 "," 1,300.83 "," 1,283.63 "," 1,297.35 "," 1,297.02 ", -   
9/10/2001," 1,297.35 "," 1,301.00 "," 1,287.47 "," 1,297.19 "," 1,296.86 ", -   
9/11/2001," 1,294.91 "," 1,302.41 "," 1,291.77 "," 1,294.09 "," 1,293.76 ", -   
9/12/2001," 1,294.09 "," 1,294.09 "," 1,238.77 "," 1,241.39 "," 1,241.07 ", -   
9/13/2001," 1,243.21 "," 1,247.70 "," 1,237.40 "," 1,243.76 "," 1,243.44 ", -   
9/14/2001," 1,242.22 "," 1,242.89 "," 1,232.87 "," 1,236.42 "," 1,236.10 ", -   
9/17/2001," 1,234.19 "," 1,234.19 "," 1,173.59 "," 1,178.11 "," 1,177.81 ", -   
9/18/2001," 1,185.19 "," 1,206.38 "," 1,185.19 "," 1,206.38 "," 1,206.07 ", -   
9/19/2001," 1,206.86 "," 1,206.86 "," 1,184.56 "," 1,187.05 "," 1,186.74 ", -   
9/20/2001," 1,184.20 "," 1,186.37 "," 1,170.32 "," 1,177.43 "," 1,177.13 ", -   
9/21/2001," 1,177.14 "," 1,177.14 "," 1,157.02 "," 1,162.85 "," 1,162.55 ", -   
9/24/2001," 1,161.93 "," 1,161.93 "," 1,136.14 "," 1,145.09 "," 1,144.80 ", -   
9/25/2001," 1,153.68 "," 1,168.56 "," 1,151.14 "," 1,161.74 "," 1,161.44 ", -   
9/26/2001," 1,159.37 "," 1,159.37 "," 1,137.37 "," 1,144.28 "," 1,143.99 ", -   
9/27/2001," 1,144.94 "," 1,146.01 "," 1,135.13 "," 1,141.59 "," 1,141.30 ", -   
9/28/2001," 1,139.51 "," 1,142.72 "," 1,122.00 "," 1,126.63 "," 1,126.34 ", -   
10/1/2001," 1,128.17 "," 1,134.30 "," 1,120.75 "," 1,125.06 "," 1,124.77 ", -   
10/2/2001," 1,123.89 "," 1,123.89 "," 1,102.67 "," 1,105.01 "," 1,104.73 ", -   
10/3/2001," 1,105.69 "," 1,108.96 "," 1,089.23 "," 1,089.28 "," 1,089.00 ", -   
10/4/2001," 1,088.68 "," 1,095.21 "," 1,083.40 "," 1,094.93 "," 1,094.65 ", -   
10/5/2001," 1,093.38 "," 1,093.38 "," 1,085.72 "," 1,088.44 "," 1,088.16 ", -   
10/8/2001," 1,085.53 "," 1,085.55 "," 1,041.03 "," 1,048.67 "," 1,048.40 ", -   
10/9/2001," 1,046.94 "," 1,047.45 "," 1,030.15 "," 1,033.19 "," 1,032.92 ", -   
10/10/2001," 1,027.37 "," 1,027.37 ", 982.08 , 991.35 , 991.10 , -   
10/11/2001, 991.55 , 998.23 , 984.80 , 990.03 , 989.78 , -   
10/12/2001, 992.69 ," 1,017.94 ", 992.69 ," 1,017.87 "," 1,017.61 ", -   
10/15/2001," 1,021.04 "," 1,042.93 "," 1,021.04 "," 1,040.80 "," 1,040.53 ", -   
10/16/2001," 1,040.80 "," 1,048.36 "," 1,027.67 "," 1,035.91 "," 1,035.64 ", -   
10/17/2001," 1,035.91 "," 1,043.01 "," 1,033.58 "," 1,043.01 "," 1,042.74 ", -   
10/18/2001," 1,040.70 "," 1,040.70 "," 1,025.83 "," 1,028.40 "," 1,028.14 ", -   
10/19/2001," 1,028.28 "," 1,028.75 "," 1,009.97 "," 1,019.44 "," 1,019.18 ", -   
10/22/2001," 1,019.44 "," 1,019.44 ", 996.89 ," 1,001.10 "," 1,000.84 ", -   
10/23/2001, 999.59 , 999.59 , 987.56 , 988.04 , 987.79 , -   
10/24/2001, 987.57 , 989.38 , 978.19 , 979.34 , 979.09 , -   
10/25/2001, 979.34 , 989.97 , 979.28 , 989.97 , 989.72 , -   
10/26/2001, 992.53 ," 1,002.52 ", 990.16 ," 1,002.52 "," 1,002.26 ", -   
10/29/2001," 1,003.78 "," 1,005.12 ", 993.42 , 994.84 , 994.58 , -   
10/30/2001, 995.62 ," 1,002.32 ", 990.02 , 995.14 , 994.88 , -   
10/31/2001, 995.14 , 997.84 , 992.40 , 993.35 , 993.09 , -   
11/1/2001, 993.35 , 993.35 , 993.35 , 993.35 , 993.09 , -   
11/2/2001, 993.35 , 993.35 , 993.35 , 993.35 , 993.09 , -   
11/5/2001, 993.35 , 998.49 , 990.14 , 997.50 , 997.24 , -   
11/6/2001," 1,000.08 "," 1,000.93 ", 985.86 , 988.56 , 988.31 , -   
11/7/2001, 988.56 , 992.96 , 985.26 , 988.79 , 988.54 , -   
11/8/2001, 988.61 , 996.02 , 988.26 , 996.02 , 995.76 , -   
11/9/2001, 996.02 ," 1,003.45 ", 990.78 , 999.79 , 999.53 , -   
11/12/2001," 1,000.61 "," 1,002.29 ", 990.16 , 993.23 , 992.97 , -   
11/13/2001, 993.23 , 994.11 , 986.78 , 989.96 , 989.71 , -   
11/14/2001, 993.19 , 999.70 , 992.23 , 997.52 , 997.26 , -   
11/15/2001, 997.23 ," 1,015.86 ", 997.23 ," 1,015.86 "," 1,015.60 ", -   
11/16/2001," 1,016.34 "," 1,036.82 "," 1,016.15 "," 1,033.34 "," 1,033.07 ", -   
11/19/2001," 1,033.16 "," 1,042.02 "," 1,032.52 "," 1,042.02 "," 1,041.75 ", -   
11/20/2001," 1,042.02 "," 1,042.02 "," 1,022.10 "," 1,025.47 "," 1,025.21 ", -   
11/21/2001," 1,019.89 "," 1,034.55 "," 1,018.51 "," 1,033.86 "," 1,033.59 ", -   
11/22/2001," 1,033.86 "," 1,067.06 "," 1,033.86 "," 1,067.06 "," 1,066.79 ", -   
11/23/2001," 1,068.34 "," 1,091.65 "," 1,068.34 "," 1,088.46 "," 1,088.18 ", -   
11/26/2001," 1,089.51 "," 1,102.05 "," 1,084.21 "," 1,088.37 "," 1,088.09 ", -   
11/27/2001," 1,086.44 "," 1,111.52 "," 1,080.35 "," 1,111.52 "," 1,111.23 ", -   
11/28/2001," 1,118.71 "," 1,122.07 "," 1,106.41 "," 1,120.57 "," 1,120.28 ", -   
11/29/2001," 1,122.30 "," 1,135.77 "," 1,119.96 "," 1,128.47 "," 1,128.18 ", -   
11/30/2001," 1,128.47 "," 1,128.47 "," 1,128.47 "," 1,128.47 "," 1,128.18 ", -   
12/3/2001," 1,128.27 "," 1,128.96 "," 1,100.93 "," 1,105.06 "," 1,104.78 ", -   
12/4/2001," 1,105.74 "," 1,105.74 "," 1,093.89 "," 1,096.55 "," 1,096.27 ", -   
12/5/2001," 1,095.12 "," 1,121.97 "," 1,095.12 "," 1,121.97 "," 1,121.68 ", -   
12/6/2001," 1,131.66 "," 1,137.47 "," 1,126.42 "," 1,133.34 "," 1,133.05 ", -   
12/7/2001," 1,133.34 "," 1,137.17 "," 1,130.17 "," 1,130.20 "," 1,129.91 ", -   
12/10/2001," 1,130.73 "," 1,133.62 "," 1,120.79 "," 1,120.83 "," 1,120.54 ", -   
12/11/2001," 1,121.79 "," 1,122.69 "," 1,113.61 "," 1,116.56 "," 1,116.27 ", -   
12/12/2001," 1,116.96 "," 1,116.96 "," 1,105.81 "," 1,108.62 "," 1,108.33 ", -   
12/13/2001," 1,110.66 "," 1,112.48 "," 1,106.84 "," 1,107.73 "," 1,107.45 ", -   
12/14/2001," 1,107.73 "," 1,127.54 "," 1,104.63 "," 1,126.01 "," 1,125.72 ", -   
12/17/2001," 1,126.01 "," 1,126.01 "," 1,126.01 "," 1,126.01 "," 1,125.72 ", -   
12/18/2001," 1,127.89 "," 1,128.57 "," 1,120.65 "," 1,124.40 "," 1,124.11 ", -   
12/19/2001," 1,124.91 "," 1,133.49 "," 1,124.36 "," 1,129.41 "," 1,129.12 ", -   
12/20/2001," 1,128.37 "," 1,139.87 "," 1,127.75 "," 1,139.87 "," 1,139.58 ", -   
12/21/2001," 1,141.47 "," 1,149.63 "," 1,139.41 "," 1,145.97 "," 1,145.68 ", -   
12/24/2001," 1,145.97 "," 1,145.97 "," 1,145.97 "," 1,145.97 "," 1,145.68 ", -   
12/25/2001, null , null , null , null , null , null 
12/26/2001," 1,146.93 "," 1,154.83 "," 1,145.13 "," 1,145.49 "," 1,145.20 ", -   
12/27/2001," 1,146.94 "," 1,156.78 "," 1,145.79 "," 1,152.86 "," 1,152.56 ", -   
12/28/2001," 1,152.86 "," 1,168.08 "," 1,152.80 "," 1,168.08 "," 1,167.78 ", -   
12/31/2001, null , null , null , null , null , null 
1/1/2002, null , null , null , null , null , null 
1/2/2002," 1,167.30 "," 1,174.52 "," 1,165.62 "," 1,169.57 "," 1,169.27 ", -   
1/3/2002," 1,169.58 "," 1,174.36 "," 1,168.69 "," 1,174.29 "," 1,173.99 ", -   
1/4/2002," 1,174.29 "," 1,197.94 "," 1,174.29 "," 1,189.89 "," 1,189.58 ", -   
1/7/2002," 1,189.88 "," 1,195.50 "," 1,187.52 "," 1,192.03 "," 1,191.72 ", -   
1/8/2002," 1,192.25 "," 1,201.26 "," 1,186.15 "," 1,186.97 "," 1,186.66 ", -   
1/9/2002," 1,186.99 "," 1,186.99 "," 1,179.53 "," 1,183.68 "," 1,183.38 ", -   
1/10/2002," 1,182.82 "," 1,189.48 "," 1,177.61 "," 1,189.48 "," 1,189.17 ", -   
1/11/2002," 1,189.48 "," 1,200.00 "," 1,188.16 "," 1,191.60 "," 1,191.29 ", -   
1/14/2002," 1,191.25 "," 1,193.06 "," 1,187.85 "," 1,192.73 "," 1,192.42 ", -   
1/15/2002," 1,193.07 "," 1,193.07 "," 1,181.51 "," 1,184.84 "," 1,184.54 ", -   
1/16/2002," 1,184.84 "," 1,194.58 "," 1,184.84 "," 1,194.58 "," 1,194.27 ", -   
1/17/2002," 1,194.58 "," 1,214.65 "," 1,190.60 "," 1,214.10 "," 1,213.79 ", -   
1/18/2002," 1,214.93 "," 1,258.23 "," 1,214.93 "," 1,257.48 "," 1,257.16 ", -   
1/21/2002," 1,262.56 "," 1,300.32 "," 1,262.56 "," 1,290.63 "," 1,290.30 ", -   
1/22/2002," 1,290.34 "," 1,290.34 "," 1,271.46 "," 1,277.91 "," 1,277.58 ", -   
1/23/2002," 1,287.17 "," 1,324.03 "," 1,286.81 "," 1,317.39 "," 1,317.05 ", -   
1/24/2002," 1,319.44 "," 1,343.10 "," 1,319.44 "," 1,339.64 "," 1,339.30 ", -   
1/25/2002," 1,337.88 "," 1,339.67 "," 1,326.63 "," 1,337.15 "," 1,336.81 ", -   
1/28/2002," 1,339.36 "," 1,339.36 "," 1,309.02 "," 1,319.23 "," 1,318.89 ", -   
1/29/2002," 1,315.87 "," 1,315.94 "," 1,297.72 "," 1,304.39 "," 1,304.05 ", -   
1/30/2002," 1,297.34 "," 1,307.11 "," 1,293.30 "," 1,307.11 "," 1,306.77 ", -   
1/31/2002," 1,307.38 "," 1,361.94 "," 1,307.38 "," 1,361.94 "," 1,361.59 ", -   
2/1/2002," 1,373.97 "," 1,394.72 "," 1,373.97 "," 1,386.31 "," 1,385.95 ", -   
2/4/2002," 1,389.68 "," 1,391.93 "," 1,376.46 "," 1,383.42 "," 1,383.06 ", -   
2/5/2002," 1,381.58 "," 1,381.58 "," 1,370.44 "," 1,372.74 "," 1,372.39 ", -   
2/6/2002," 1,372.96 "," 1,378.00 "," 1,365.41 "," 1,367.48 "," 1,367.13 ", -   
2/7/2002," 1,366.49 "," 1,366.49 "," 1,334.90 "," 1,339.94 "," 1,339.60 ", -   
2/8/2002," 1,339.94 "," 1,346.39 "," 1,333.93 "," 1,344.35 "," 1,344.00 ", -   
2/11/2002," 1,348.72 "," 1,366.48 "," 1,348.72 "," 1,365.96 "," 1,365.61 ", -   
2/12/2002," 1,366.25 "," 1,383.84 "," 1,366.25 "," 1,382.41 "," 1,382.05 ", -   
2/13/2002," 1,384.49 "," 1,389.50 "," 1,378.93 "," 1,388.64 "," 1,388.28 ", -   
2/14/2002," 1,391.48 "," 1,418.79 "," 1,391.31 "," 1,407.49 "," 1,407.13 ", -   
2/15/2002," 1,409.94 "," 1,421.21 "," 1,409.94 "," 1,416.83 "," 1,416.47 ", -   
2/18/2002," 1,417.31 "," 1,441.10 "," 1,417.31 "," 1,438.83 "," 1,438.46 ", -   
2/19/2002," 1,442.72 "," 1,472.77 "," 1,442.31 "," 1,469.07 "," 1,468.69 ", -   
2/20/2002," 1,467.33 "," 1,479.85 "," 1,449.96 "," 1,453.17 "," 1,452.80 ", -   
2/21/2002," 1,451.95 "," 1,456.15 "," 1,440.13 "," 1,443.44 "," 1,443.07 ", -   
2/22/2002," 1,426.94 "," 1,426.94 "," 1,396.38 "," 1,396.38 "," 1,396.02 ", -   
2/25/2002," 1,396.38 "," 1,396.38 "," 1,396.38 "," 1,396.38 "," 1,396.02 ", -   
2/26/2002," 1,399.21 "," 1,424.20 "," 1,396.79 "," 1,396.79 "," 1,396.43 ", -   
2/27/2002," 1,397.41 "," 1,419.66 "," 1,397.41 "," 1,403.70 "," 1,403.34 ", -   
2/28/2002," 1,405.72 "," 1,418.93 "," 1,405.38 "," 1,406.22 "," 1,405.86 ", -   
3/1/2002," 1,407.46 "," 1,410.42 "," 1,401.33 "," 1,410.42 "," 1,410.06 ", -   
3/4/2002," 1,412.60 "," 1,432.72 "," 1,411.60 "," 1,429.35 "," 1,428.98 ", -   
3/5/2002," 1,433.81 "," 1,436.42 "," 1,417.95 "," 1,428.24 "," 1,427.87 ", -   
3/6/2002," 1,424.78 "," 1,424.84 "," 1,415.55 "," 1,418.54 "," 1,418.18 ", -   
3/7/2002," 1,417.89 "," 1,432.56 "," 1,417.89 "," 1,432.56 "," 1,432.19 ", -   
3/8/2002," 1,435.03 "," 1,435.03 "," 1,427.03 "," 1,432.19 "," 1,431.82 ", -   
3/11/2002," 1,431.84 "," 1,431.84 "," 1,403.80 "," 1,409.41 "," 1,409.05 ", -   
3/12/2002," 1,407.76 "," 1,407.76 "," 1,385.24 "," 1,388.86 "," 1,388.50 ", -   
3/13/2002," 1,388.86 "," 1,388.94 "," 1,378.76 "," 1,382.60 "," 1,382.24 ", -   
3/14/2002," 1,380.74 "," 1,380.81 "," 1,365.71 "," 1,366.13 "," 1,365.78 ", -   
3/15/2002," 1,364.57 "," 1,382.41 "," 1,360.05 "," 1,379.61 "," 1,379.26 ", -   
3/18/2002," 1,383.19 "," 1,387.41 "," 1,371.69 "," 1,381.33 "," 1,380.97 ", -   
3/19/2002," 1,381.33 "," 1,399.15 "," 1,379.35 "," 1,390.94 "," 1,390.58 ", -   
3/20/2002," 1,390.94 "," 1,407.54 "," 1,389.07 "," 1,407.54 "," 1,407.18 ", -   
3/21/2002," 1,408.39 "," 1,421.40 "," 1,408.39 "," 1,415.47 "," 1,415.11 ", -   
3/22/2002," 1,418.65 "," 1,421.80 "," 1,413.32 "," 1,417.75 "," 1,417.39 ", -   
3/25/2002," 1,417.75 "," 1,418.90 "," 1,409.37 "," 1,413.31 "," 1,412.95 ", -   
3/26/2002," 1,412.32 "," 1,413.49 "," 1,405.69 "," 1,407.13 "," 1,406.77 ", -   
3/27/2002," 1,407.13 "," 1,407.13 "," 1,396.69 "," 1,403.62 "," 1,403.26 ", -   
3/28/2002," 1,403.62 "," 1,403.62 "," 1,403.62 "," 1,403.62 "," 1,403.26 ", -   
3/29/2002," 1,403.62 "," 1,403.62 "," 1,403.62 "," 1,403.62 "," 1,403.26 ", -   
4/1/2002," 1,401.19 "," 1,403.14 "," 1,392.74 "," 1,396.10 "," 1,395.74 ", -   
4/2/2002," 1,395.52 "," 1,423.02 "," 1,395.52 "," 1,422.75 "," 1,422.38 ", -   
4/3/2002," 1,423.29 "," 1,430.51 "," 1,419.23 "," 1,419.72 "," 1,419.35 ", -   
4/4/2002," 1,424.34 "," 1,429.43 "," 1,422.62 "," 1,426.27 "," 1,425.90 ", -   
4/5/2002," 1,429.01 "," 1,438.62 "," 1,428.03 "," 1,432.86 "," 1,432.49 ", -   
4/8/2002," 1,432.86 "," 1,432.86 "," 1,432.86 "," 1,432.86 "," 1,432.49 ", -   
4/9/2002," 1,434.04 "," 1,435.01 "," 1,418.42 "," 1,421.30 "," 1,420.93 ", -   
4/10/2002," 1,423.34 "," 1,425.58 "," 1,405.18 "," 1,410.04 "," 1,409.68 ", -   
4/11/2002," 1,411.84 "," 1,418.83 "," 1,407.11 "," 1,414.78 "," 1,414.42 ", -   
4/12/2002," 1,414.78 "," 1,415.28 "," 1,403.78 "," 1,405.34 "," 1,404.98 ", -   
4/15/2002," 1,406.21 "," 1,409.57 "," 1,396.38 "," 1,396.38 "," 1,396.02 ", -   
4/16/2002," 1,397.74 "," 1,401.61 "," 1,390.46 "," 1,393.27 "," 1,392.91 ", -   
4/17/2002," 1,393.27 "," 1,410.09 "," 1,393.27 "," 1,404.41 "," 1,404.05 ", -   
4/18/2002," 1,403.48 "," 1,410.87 "," 1,393.67 "," 1,401.78 "," 1,401.42 ", -   
4/19/2002," 1,401.78 "," 1,402.89 "," 1,383.91 "," 1,401.36 "," 1,401.00 ", -   
4/22/2002," 1,399.70 "," 1,399.70 "," 1,367.57 "," 1,373.79 "," 1,373.44 ", -   
4/23/2002," 1,370.65 "," 1,372.16 "," 1,360.46 "," 1,369.36 "," 1,369.01 ", -   
4/24/2002," 1,367.04 "," 1,370.41 "," 1,350.35 "," 1,354.82 "," 1,354.47 ", -   
4/25/2002," 1,352.53 "," 1,354.01 "," 1,319.39 "," 1,328.50 "," 1,328.16 ", -   
4/26/2002," 1,327.07 "," 1,327.78 "," 1,310.95 "," 1,323.96 "," 1,323.62 ", -   
4/29/2002," 1,322.53 "," 1,322.53 "," 1,303.68 "," 1,315.01 "," 1,314.67 ", -   
4/30/2002," 1,314.78 "," 1,346.09 "," 1,311.87 "," 1,346.09 "," 1,345.74 ", -   
5/1/2002," 1,346.09 "," 1,346.09 "," 1,346.09 "," 1,346.09 "," 1,345.74 ", -   
5/2/2002," 1,351.66 "," 1,373.37 "," 1,351.66 "," 1,363.32 "," 1,362.97 ", -   
5/3/2002," 1,363.61 "," 1,375.59 "," 1,361.72 "," 1,375.59 "," 1,375.24 ", -   
5/6/2002," 1,375.59 "," 1,375.59 "," 1,354.57 "," 1,357.65 "," 1,357.30 ", -   
